,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
455,VAN,Rusin,Brad,D,120000.0,120000.0,2013
456,TOR,Russell,Darel,M,99999.96,109874.96,2013
457,KC,Saad,Soony,F,46500.0,46500.0,2013
458,RSL,Saborio,Alvaro,F,360000.0,453333.33,2013
459,HOU,Salazar,Bryan,F,46500.0,47500.0,2013
460,RSL,Salcedo,Carlos,D,35125.0,35125.0,2013
461,VAN,Salgado,Omar,F,95000.0,136868.67,2013
462,SJ,Salinas,Shea,M,93975.0,100219.15,2013
463,NY,Sam,Lloyd,F,130000.0,130000.0,2013
464,CLB,Sanchez,Matias,M,190000.0,230000.0,2013
465,DAL,Sanchez,Richard,GK,46500.0,63500.0,2013
466,COL,Sanchez,Vincente,F,144000.0,186187.5,2013
467,RSL,Sandoval,Devon,F,35125.0,35125.0,2013
468,VAN,Sanvezzo,Camilo,F,210000.0,247500.0,2013
469,KC,Sapong,CJ,F,75000.0,92000.0,2013
470,DC,Saragosa,Marcelo,M,110000.0,110000.0,2013
471,HOU,Sarkodie,Kofi,D,100000.0,145500.0,2013
472,LA,Sarvas,Marcelo,M,157500.0,184375.0,2013
473,RSL,Saunders,Josh,GK,90000.0,95250.0,2013
474,CLB,Schoenfeld,Aaron,F,46500.0,46500.0,2013
475,RSL,Schuler,Chris,D,100000.0,117000.0,2013
476,SEA,Scott,Zach,D,50000.0,50000.0,2013
477,DC,Seaton,Michael,F,35125.0,38125.0,2013
478,CHI,Segares,Gonzalo,D,155000.0,168333.33,2013
479,DAL,Seitz,Chris,GK,90000.0,90000.0,2013
480,NY,Sekagya,Ibrahim,D,129999.96,158999.96,2013
481,NE,Sene,Saer,F,200000.0,211537.54,2013
482,COL,Serna,Dillon,M,46500.0,59500.0,2013
483,DC,Shanosky,Conor,D,75000.0,89218.83,2013
484,NE,Shuttleworth,Robert,GK,80004.0,84504.0,2013
485,DC,Silva,Luis,M,70400.0,105400.0,2013
486,POR,Silvestre,Mikael,D,180000.0,186666.67,2013
487,NE,Simms,Clyde,M,87500.0,90833.33,2013
488,KC,Sinovic,Seth,M-D,90000.0,96750.0,2013
489,CLB,Sloan,Shawn,M,35125.0,35125.0,2013
490,MTL,Smith,Blake,M,46500.0,80250.0,2013
491,NE,Smith,Donnie,M,35125.0,35125.0,2013
492,COL,Smith,Jamie,M,46500.0,46500.0,2013
493,NE,Soares,AJ,D,103345.0,143345.0,2013
494,NE,Soffner,Luis,GK,35125.0,35125.0,2013
495,LA,Sorto,Oscar,D,46500.0,48375.0,2013
496,CHV,Soto,Josue,M,35125.0,35125.0,2013
497,CHI,Soumare,Bakary,D,310000.0,350000.0,2013
498,CLB,Speas,Ben,F,62000.0,62000.0,2013
499,NY,Steele,Jonny,M,99996.0,107746.0,2013
500,LA,Stephens,Michael,M,84755.0,106005.0,2013
501,RSL,Stephenson,Khari,M,77500.0,81958.33,2013
502,RSL,Stertzer,John,M,46500.0,75250.0,2013
503,SJ,Stewart,Jordan,M-D,108000.0,108000.0,2013
504,COL,Sturgis,Nathan,D-M,93712.5,97962.5,2013
505,POOL,Stuver,Brad,GK,35125.0,35125.0,2013
506,DC,Syamsir,Alam,M,46500.0,46500.0,2013
507,HOU,Taylor,Jermaine,D,160000.0,169500.0,2013
508,CLB,Tchani,Tony,M,130000.0,155000.0,2013
509,VAN,Teibert,Russell,M,60000.0,65600.0,2013
510,COL,Thomas,Hendry,M,180000.0,200000.0,2013
511,TOR,Thomas,Michael,M,57750.0,60713.21,2013
512,VAN,Thomas,Simon,GK,35125.0,35125.0,2013
513,CHI,Thompson,Wells,M,105000.0,113125.0,2013
514,DC,Thorrington,John,M,150000.0,150000.0,2013
515,NE,Tierney,Chris,D-M,82265.63,83932.29,2013
516,MTL,Tissot,Maxim,D,35125.0,35125.0,2013
517,NE,Toja,Juan,M-F,275000.0,295000.0,2013
518,DAL,Top,Jonathan,F,46500.0,46500.0,2013
519,CHI,Tornaghi,Paolo,GK,46500.0,46500.0,2013
520,CHV,Torres,Erick,F,129996.0,129996.0,2013
521,COL,Torres,Gabriel,F,264000.0,276500.0,2013
522,PHI,Torres,Roger,M,121968.0,125093.0,2013
523,DC,Townsend,Casey,F,56650.0,91650.0,2013
524,SJ,Tracy,Marcus,F,46500.0,46500.0,2013
525,SEA,Traore,Djimi,D,120000.0,120000.0,2013
526,CLB,Trapp,Wil,M,100000.0,127000.0,2013
527,POR,Tucker-Gangnes,Dylan,D,35125.0,35125.0,2013
528,MTL,Ubiparipovic,Sinisa,M,57750.0,57750.0,2013
529,DAL,Ulloa,Victor,M,46500.0,49000.0,2013
530,POR,Urruti,Maximiliano,F,200000.04,200000.04,2013
531,PHI,Valdes,Carlos,D,321000.0,321000.0,2013
532,POR,Valencia,Jose Adolfo,F,50000.0,65000.0,2013
533,MTL,Valentin,Zarek,D,100000.0,152000.0,2013
534,POR,Valeri,Diego,M,400000.0,400000.0,2013
535,RSL,Velasquez,Sebastian,M,46500.0,46500.0,2013
536,CLB,Viana,Agustin,D-M,105000.0,131666.67,2013
537,CHI,Videira,Michael,M,46500.0,47125.0,2013
538,CHV,Villafana,Jorge,F,69300.0,70966.67,2013
539,LA,Villarreal,Joseph,M,46500.0,48375.0,2013
540,CLB,Wahl,Tyson,D,76000.0,80666.67,2013
541,LA,Walker,Kenney,M,46500.0,46500.0,2013
542,COL,Wallace,Anthony,D-M,66563.7,66563.7,2013
543,POR,Wallace,Rodney,M-D,125000.0,150000.0,2013
544,MTL,Warner,Collen,M-F,110000.0,137500.0,2013
545,DAL,Warshaw,Bobby,D,50820.0,62070.0,2013
546,CLB,Warzycha,Konrad,M,46500.0,46500.0,2013
547,VAN,Watson,Matt,M,68250.0,79251.98,2013
548,DAL,Watson,JeVaughn,M,100000.0,116875.0,2013
549,RSL,Watson-Siriboe,Kwame,D,53240.0,53240.0,2013
550,HOU,Weaver,Cam,F,100000.0,108406.67,2013
551,TOR,Welshman,Emery,F,46500.0,46500.0,2013
552,MTL,Wenger,Andrew,D/F,120000.0,222000.0,2013
553,PHI,Wheeler,Aaron,F,46500.0,46500.0,2013
554,DC,White,Ethan,D,75000.0,91000.0,2013
555,TOR,Wiedeman,Andrew,F,55000.0,65000.0,2013
556,CLB,Williams,Josh,D,52313.0,52313.0,2013
557,PHI,Williams,Sheanon,F,105000.0,110500.0,2013
558,DC,Willis,Joe,GK,46500.0,46500.0,2013
559,RSL,Wingert,Chris,D,160598.0,167598.0,2013
560,CLB,Withrow,Daniel,GK,35125.0,35125.0,2013
561,SJ,Wondolowski,Chris,M,550000.0,600000.0,2013
562,DAL,Woodberry,London,D,46500.0,46500.0,2013
563,NE,Woodbine,O'Brian,D,46500.0,49882.13,2013
564,DC,Woolard,Daniel,D,100000.0,100000.0,2013
565,NY,Wright-Phillips,Bradley,F,50000.04,92500.04,2013
566,COL,Wynne,Marvell,D,200000.0,285000.0,2013
567,SEA,Yedlin,DeAndre,D,50000.0,53500.0,2013
568,VAN,Young-Pyo,Lee,D,196900.0,231100.0,2013
569,SEA,Zakuani,Steve,F,135000.0,233000.0,2013
570,LA,Zardes,Gyasi,F,100000.0,173000.0,2013
571,SEA,Zavaleta,Eriq,F,65000.0,95600.0,2013
572,POR,Zemanski,Ben,M,73500.0,76000.0,2013
573,DAL,Zimmerman,Walker,D,75000.0,155100.0,2013
574,POR,Zizzo,Sal,F,76781.0,85987.77,2013
575,DAL,Zobeck,Kyle,GK,35125.0,35125.0,2013
576,KC,Zusi,Graham,F-M,350000.0,383250.0,2013
