,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
452,MTL,Romero,Andres,F,100000.0,100000.0,2015
453,LA,Romney,David,D,60000.0,60000.0,2015
454,VAN,Rosales,Mauro,M,215000.0,265000.0,2015
455,SEA,Rose,Andy,M,60000.0,60000.0,2015
456,LA,Rowe,Brian,GK,60000.0,60000.0,2015
457,NE,Rowe,Kelyn,M,140000.0,221000.0,2015
458,NE,Rudy,Tyler,M,50000.0,50000.0,2015
459,LA,Rugg,Charlie,F,60000.0,60000.0,2015
460,DC,Saborio,Alvaro,F,400000.0,493333.33,2015
461,CLB,Saeid,Mohammed,M,100000.0,110000.0,2015
462,SJ,Salinas,Shea,M,145000.0,148333.33,2015
463,NY,Sam,Lloyd,F,230000.0,240000.0,2015
464,VAN,Sampson,Ethen,D,60000.0,60000.0,2015
465,NY,Sanchez,Emmanuel,M,50000.0,50000.0,2015
466,COL,Sanchez,Vicente,F,210000.0,286666.67,2015
467,RSL,Sandoval,Devon,F,60000.0,60000.0,2015
468,PHI,Sapong,CJ,F,125000.0,142000.0,2015
469,HOU,Sarkodie,Kofi,D,190000.0,235500.0,2015
470,COL,Sarvas,Marcelo,M,360000.0,425000.0,2015
471,RSL,Saucedo,Sebastian,M,50000.0,60500.0,2015
472,NYCFC,Saunders,Josh,GK,90000.0,90000.0,2015
473,CLB,Sauro,Gaston,D,583200.0,599512.5,2015
474,CLB,Schoenfeld,Aaron,F,60000.0,60000.0,2015
475,RSL,Schuler,Chris,D,165000.0,182000.0,2015
476,SEA,Scott,Zach,D,65000.0,65000.0,2015
477,POR,Seaton,Michael,F,60000.0,63000.0,2015
478,DAL,Seitz,Chris,GK,130000.0,130000.0,2015
479,COL,Serna,Dillon,M,60000.0,73000.0,2015
480,ORL,Shea,Brek,M-D,475000.0,520000.0,2015
481,NYCFC,Shelton,Khiry,F,70000.0,87500.0,2015
482,SJ,Sherrod,Mark,F,60000.0,60000.0,2015
483,CHI,Shipp,Harrison,F,87500.0,112500.0,2015
484,NE,Shuttleworth,Robert,GK,101250.0,111250.0,2015
485,RSL,Silva,Luis,M,131384.0,162634.0,2015
486,SJ,Silva,Matheus,,50000.04,50000.04,2015
487,TOR,Simonin,Clement,D,60000.0,60000.0,2015
488,KC,Sinovic,Seth,M-D,140000.0,146750.0,2015
489,COL,Sjoberg,Axel,D,60000.0,75000.0,2015
490,NE,Smith,Donnie,M,60000.0,60000.0,2015
491,VAN,Smith,Jordan,D,95000.04,102743.04,2015
492,COL,Solignac,Luis,F,65004.0,65004.0,2015
493,LA,Sorto,Oscar,D,60000.0,61875.0,2015
494,DAL,Soumare,Bakary,D,225000.0,225000.0,2015
495,NE,Spangenberg,Trevor,GK,50000.0,50000.0,2015
496,CLB,Speas,Ben,F,68355.0,68355.0,2015
497,COL,St. Ledger,Sean,D,124992.0,147492.0,2015
498,HOU,Steinberger,Zach,M,60000.0,76250.0,2015
499,CLB,Steindorsson,Kristinn,M,105000.0,119437.5,2015
500,CHI,Stephens,Michael,M,95000.0,105000.0,2015
501,SJ,Stephenson,Khari,M,68254.2,71645.94,2015
502,RSL,Stertzer,John,M,60000.0,69166.67,2015
503,SJ,Stewart,Jordan,M-D,150000.0,150000.0,2015
504,NY,Stolz,Leo,M,70000.0,86250.0,2015
505,HOU,Sturgis,Nathan,D-M,71250.0,75375.0,2015
506,CLB,Stuver,Brad,GK,60000.0,60000.0,2015
507,CLB,Swanson,Ben,M,60000.0,80416.67,2015
508,PHI,Sylvestre,Brian,GK,60000.0,60000.0,2015
509,NYCFC,Tasende,Jose Angel,D,60000.0,60000.0,2015
510,HOU,Taylor,Jermaine,D,203500.0,213000.0,2015
511,NYCFC,Taylor,Tony,F,75000.0,84375.0,2015
512,CLB,Tchani,Tony,M,170000.0,195000.0,2015
513,VAN,Techera,Cristian,F,60000.0,85000.0,2015
514,VAN,Teibert,Russell,M,100000.0,167500.0,2015
515,DAL,Texeira,David,F,338000.0,338000.0,2015
516,POR,Thoma,Andy,D-M,60000.0,75000.0,2015
517,SJ,Thompson,Tommy,M,140000.0,145000.0,2015
518,NE,Tierney,Chris,D-M,110000.0,113333.33,2015
519,MTL,Tissot,Maxim,D,60000.0,60000.0,2015
520,MTL,Toia,Donny,D,60000.0,60000.0,2015
521,VAN,Tornaghi,Paolo,GK,80000.0,80000.0,2015
522,HOU,Torres,Erick,F,350000.0,425000.0,2015
523,COL,Torres,Gabriel,F,262000.0,274500.0,2015
524,SEA,Torres,Roman,D,438000.0,513812.5,2015
525,CLB,Trapp,Wil,M,137500.0,164500.0,2015
526,,Tshuma,Schillo,F,85000.0,123000.0,2015
527,ORL,Turner,Tyler,D,60000.0,60000.0,2015
528,DAL,Ulloa,Victor,M,60000.0,60000.0,2015
529,POR,Urruti,Maximiliano,F,200000.04,200000.04,2015
530,SEA,Valdez,Nelson,F,960000.0,1215000.0,2015
531,POR,Valeri,Diego,M,550000.0,550000.0,2015
532,RSL,Vasquez,Elias,D,110000.0,122136.67,2015
533,LA,Vayrynen,Mika,M,204996.0,227496.0,2015
534,NYCFC,Velasquez,Sebastian,M,60000.0,60000.0,2015
535,MTL,Venegas,Johan,M,120000.0,132500.0,2015
536,NY,Veron,Gonzalo,M-F,200004.0,200004.0,2015
537,NYCFC,Villa,David,F,5610000.0,5610000.0,2015
538,POR,Villafana,Jorge,F,130000.0,135000.0,2015
539,LA,Villarreal,Jose,M,60000.0,61875.0,2015
540,PHI,Vitoria,Steven,D,400000.0,400000.0,2015
541,CLB,Wahl,Tyson,D,95000.0,99666.67,2015
542,LA,Walker,Kenney,M,60000.0,60000.0,2015
543,NY,Wallace,Anthony,M-D,60000.0,60000.0,2015
544,POR,Wallace,Rodney,M-D,165000.0,190000.0,2015
545,TOR,Warner,Collen,M-F,129937.0,157437.0,2015
546,VAN,Waston,Kendall,D,225000.0,226250.0,2015
547,DAL,Watson,Jevaughn,M-D,160000.0,180000.0,2015
548,CHI,Watson,Matt,M,80620.0,91689.16,2015
549,NYCFC,Watson-Siriboe,Kwame,D,65000.0,81666.67,2015
550,COL,Watts,Jared,M,60000.0,60000.0,2015
551,POR,Weber,Andrew,GK,60000.0,60000.0,2015
552,PHI,Wenger,Andrew,D/F,180000.0,282000.0,2015
553,PHI,White,Ethan,D,125000.0,125000.0,2015
554,TOR,Williams,Josh,D,125000.0,125000.0,2015
555,MTL,Williams,Romario,F,65000.0,87000.0,2015
556,HOU,Williams,Sheanon,F,145000.0,150500.0,2015
557,HOU,Willis,Joe,GK,90000.0,90000.0,2015
558,NYCFC,Wingert,Chris,D,215000.0,215000.0,2015
559,ORL,Winter,Adrian,M,180000.0,198333.33,2015
560,LA,Wolverton,Andrew,GK,50000.04,50000.04,2015
561,SJ,Wondolowski,Chris,M,625000.0,675000.0,2015
562,NE,Woodberry,London,D,60000.0,60000.0,2015
563,DC,Worra,Travis,GK,50000.0,50000.0,2015
564,NY,Wright-Phillips,Bradley,F,600000.0,660000.0,2015
565,NY,Wright-Phillips,Shaun,M,116004.0,145704.0,2015
566,SJ,Wynne,Marvell,D,190000.0,200625.0,2015
567,LA,Zardes,Gyasi,F,150000.0,223000.0,2015
568,TOR,Zavaleta,Eriq,F,85000.0,115600.0,2015
569,POR,Zemanski,Ben,M,81033.0,83533.0,2015
570,DAL,Zendejas,Alejandro,F,60000.0,76666.67,2015
571,DAL,Zimmerman,Walker,D,100000.0,180100.0,2015
572,NY,Zizzo,Sal,F,80850.0,94895.71,2015
573,NY,Zubar,Ronald,D,240000.0,320000.0,2015
574,KC,Zusi,Graham,F-M,650000.0,682102.27,2015
