,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
455,LA,Rowe,Brian,GK,48825.0,48825.0,2014
456,NE,Rowe,Kelyn,M,100000.0,181000.0,2014
457,LA,Rugg,Charlie,F,48500.0,48500.0,2014
458,KC,Saad,Soony,F,51150.0,51150.0,2014
459,RSL,Saborio,Alvaro,F,360000.0,453333.33,2014
460,HOU,Salazar,Bryan,F,48825.0,49825.0,2014
461,RSL,Salcedo,Carlos,D,48500.0,48500.0,2014
462,VAN,Salgado,Omar,F,100000.0,141868.67,2014
463,SJ,Salinas,Shea,M,130000.0,133333.33,2014
464,NY,Sam,Lloyd,F,136500.0,136500.0,2014
465,VAN,Sampson,Ethen,D,36504.0,36504.0,2014
466,NE,Sanchez,Jossimar,D,36504.0,36504.0,2014
467,COL,Sanchez,Vincente,F,210000.0,286666.67,2014
468,RSL,Sandoval,Devon,F,48500.0,48500.0,2014
469,KC,Sapong,CJ,F,95000.0,112000.0,2014
470,HOU,Sarkodie,Kofi,D,150000.0,195500.0,2014
471,LA,Sarvas,Marcelo,M,192500.0,192500.0,2014
472,NYCFC,Saunders,Josh,GK,48504.0,48504.0,2014
473,CLB,Schoenfeld,Aaron,F,48825.0,48825.0,2014
474,SJ,Schuler,Billy,F,48500.0,48500.0,2014
475,RSL,Schuler,Chris,D,145000.0,162000.0,2014
476,SEA,Scott,Zach,D,52500.0,52500.0,2014
477,DC,Seaton,Michael,F,48500.0,51500.0,2014
478,CHI,Segares,Gonzalo,D,160000.0,173333.33,2014
479,DAL,Seitz,Chris,GK,105000.0,105000.0,2014
480,NY,Sekagya,Ibrahim,D,190000.0,219000.0,2014
481,NY,Sene,Saer,F,152145.0,163682.54,2014
482,COL,Serna,Dillon,M,52500.0,65500.0,2014
483,DC,Shanosky,Conor,D,36500.0,36500.0,2014
484,HOU,Sherrod,Mark,F,48504.0,48504.0,2014
485,CHI,Shipp,Harrison,F,70000.0,95000.0,2014
486,NE,Shuttleworth,Robert,GK,90000.0,100000.0,2014
487,DC,Silva,Luis,M,99440.0,134440.0,2014
488,KC,Sinovic,Seth,M-D,125000.0,131750.0,2014
489,MTL,Smith,Blake,M,51150.0,84900.0,2014
490,NE,Smith,Donnie,M,36500.0,36500.0,2014
491,NE,Soares,AJ,D,119180.0,159180.0,2014
492,NE,Soffner,Luis,GK,36500.0,36500.0,2014
493,MTL,Soriola,Gege,D,120000.0,120000.0,2014
494,LA,Sorto,Oscar,D,48825.0,50700.0,2014
495,CHI,Soumare,Bakary,D,330000.0,370000.0,2014
496,DAL,Span,Brian,M,48500.0,48500.0,2014
497,CHV,Spangenberg,Trevor,GK,36504.0,36504.0,2014
498,CLB,Speas,Ben,F,65100.0,65100.0,2014
499,SJ,Stephenson,Khari,M,65004.0,68336.02,2014
500,RSL,Stertzer,John,M,36500.0,45875.0,2014
501,KC,Steuble,Martin,M,120000.0,120000.0,2014
502,NY,Stevenson,Eric,M,36504.0,36504.0,2014
503,SJ,Stewart,Jordan,M-D,140000.0,140000.0,2014
504,CHV,Sturgis,Nathan,D-M,114000.0,120333.33,2014
505,CLB,Stuver,Brad,GK,48500.0,48500.0,2014
506,NE,Sundly,Alec,M,36504.0,36504.0,2014
507,CLB,Sweat,Ben,D,48500.0,48500.0,2014
508,HOU,Taylor,Jermaine,D,185000.0,194500.0,2014
509,NE,Taylor,Tony,F,69996.0,79371.0,2014
510,CLB,Tchani,Tony,M,150000.0,175000.0,2014
511,VAN,Teibert,Russell,M,70000.0,75600.0,2014
512,DAL,Texeira,David,F,338000.0,338000.0,2014
513,DAL,Thomas,Hendry,M,180000.0,180000.0,2014
514,SJ,Thompson,Tommy,M,140000.0,145000.0,2014
515,NE,Tierney,Chris,D-M,100000.0,103333.33,2014
516,MTL,Tissot,Maxim,D,48500.0,48500.0,2014
517,CHV,Toia,Donny,D,36500.0,36500.0,2014
518,DAL,Top,Jonathan,F,36500.0,36500.0,2014
519,VAN,Tornaghi,Paolo,GK,72000.0,72000.0,2014
520,CHV,Torres,Erick,F,152004.0,152004.0,2014
521,COL,Torres,Gabriel,F,250000.0,262500.0,2014
522,SEA,Traore,Djimi,D,132000.0,132000.0,2014
523,CLB,Trapp,Wil,M,125000.0,152000.0,2014
524,POR,Tshuma,Schillo,F,75000.0,113000.0,2014
525,CHV,Tyrpak,Kristopher,F,36504.0,36504.0,2014
526,DAL,Ulloa,Victor,M,36504.0,36504.0,2014
527,POR,Urruti,Maximiliano,F,200000.04,200000.04,2014
528,PHI,Valdes,Carlos,D,294999.96,294999.96,2014
529,POR,Valeri,Diego,M,500000.0,500000.0,2014
530,COL,Van de Casteele,Grant,D,48500.0,60000.0,2014
531,RSL,Velasquez,Sebastian,M,48825.0,48825.0,2014
532,LA,Venter,Kyle,D,48500.0,61000.0,2014
533,CLB,Viana,Agustin,D-M,115000.0,141666.67,2014
534,NYCFC,Villa,David,F,60000.0,60000.0,2014
535,POR,Villafana,Jorge,F,72765.0,74431.67,2014
536,LA,Villarreal,Joseph,M,48825.0,50700.0,2014
537,CLB,Wahl,Tyson,D,85000.0,89666.67,2014
538,LA,Walker,Kenney,M,48825.0,48825.0,2014
539,CLB,Walker,Matt,M,36500.0,36500.0,2014
540,DAL,Walker,Nick,D,36500.0,36500.0,2014
541,POR,Wallace,Rodney,M-D,150000.0,175000.0,2014
542,CHI,Ward,Grant,F,48500.0,48500.0,2014
543,TOR,Warner,Collen,M-F,115500.0,143000.0,2014
544,VAN,Waston,Kendall,D,199992.0,201242.0,2014
545,CHI,Watson,Matt,M,71663.0,82664.99,2014
546,DAL,Watson,JeVaughn,M,110000.0,126875.0,2014
547,NYCFC,Watson-Siriboe,Kwame,D,55000.0,56666.67,2014
548,COL,Watts,Jared,M,36500.0,36500.0,2014
549,SEA,Weaver,Cam,F,48504.0,49004.0,2014
550,POR,Weber,Andrew,GK,48500.04,48500.04,2014
551,PHI,Wenger,Andrew,D/F,140000.0,242000.0,2014
552,PHI,Wheeler,Aaron,F,48825.0,48825.0,2014
553,PHI,White,Ethan,D,80000.0,80000.0,2014
554,TOR,Wiedeman,Andrew,F,60500.0,70500.0,2014
555,CLB,Wiet,Matt,D,48500.0,48500.0,2014
556,CLB,Williams,Josh,D,125000.0,125000.0,2014
557,PHI,Williams,Sheanon,F,125000.0,130500.0,2014
558,DC,Willis,Joe,GK,48825.0,48825.0,2014
559,RSL,Wingert,Chris,D,163590.0,170590.0,2014
560,POOL,Withrow,Daniel,GK,36504.0,36504.0,2014
561,SJ,Wondolowski,Chris,M,600000.0,650000.0,2014
562,NY,Wright-Phillips,Bradley,F,330000.0,372500.0,2014
563,COL,Wynne,Marvell,D,200000.0,285000.0,2014
564,SEA,Yedlin,DeAndre,D,80000.0,92000.0,2014
565,POR,Zakuani,Steve,F,120000.0,120000.0,2014
566,LA,Zardes,Gyasi,F,125000.0,198000.0,2014
567,CHV,Zavaleta,Eriq,F,75000.0,105600.0,2014
568,POR,Zemanski,Ben,M,80850.0,83350.0,2014
569,DAL,Zendejas,Alejandro,F,36504.0,53170.67,2014
570,DAL,Zimmerman,Walker,D,80000.0,160100.0,2014
571,KC,Zizzo,Sal,F,77000.0,91045.71,2014
572,KC,Zusi,Graham,F-M,600000.0,631388.89,2014
