,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
450,NYCFC,Rawls,Andre,GK,62508.0,62508.0,2016
451,ORL,Redding,Tommy,D,95000.0,102500.0,2016
452,SEA,Remick,Dylan,D,63000.0,63000.0,2016
453,PHI,Restrepo,Walter,M,125000.0,139500.0,2016
454,NYRB,Reynish,Kyle,GK,62500.0,62500.0,2016
455,ORL,Ribeiro,Pedro,M-F,63000.0,63000.0,2016
456,TOR,Ricketts,Tosaint,F,63000.0,81333.33,2016
457,POR,Ridgewell,Liam,D,1100000.0,1140000.0,2016
458,RSL,Rimando,Nick,GK,400000.0,420000.0,2016
459,ORL,Rivas,Carlos,M,80000.0,80000.0,2016
460,TOR,Roberts,Quillan,GK,63000.0,63000.0,2016
461,DC,Robinson,Jalen,D,75000.0,87000.0,2016
462,NYRB,Robles,Luis,GK,265000.0,267500.0,2016
463,ORL,Rocha,Tony,M,62496.0,62496.0,2016
464,ORL,Rochez,Bryan,F,180000.0,259500.0,2016
465,HOU,Rodriguez,Raul,D,350000.0,379333.33,2016
466,LA,Rogers,Robbie,M,220000.0,228500.0,2016
467,SEA,Roldan,Cristian,M,95000.0,117000.0,2016
468,DC,Rolfe,Chris,F,257500.0,272500.0,2016
469,MTL,Romero,Andres,M,110000.0,110000.0,2016
470,LA,Romney,David,D,63000.0,63000.0,2016
471,DAL,Rosales,Mauro,M,62500.0,62500.0,2016
472,PHI,Rosenberry,Keegan,D,62500.0,68312.5,2016
473,LA,Rowe,Brian,GK,80000.0,80000.0,2016
474,NE,Rowe,Kelyn,M,160000.0,241000.0,2016
475,NYRB,Royer,Daniel,M,375000.0,375000.0,2016
476,KC,Rubio Kostner,Diego,F,180000.0,196875.0,2016
477,DAL,Ruiz,Carlos,F,72000.0,72000.0,2016
478,DC,Saborio,Alvaro,F,420000.0,535500.0,2016
479,CLB,Saeid,Mohammed,M,110000.0,120000.0,2016
480,MTL,Salazar,Michael,F,51492.0,51492.0,2016
481,SJ,Salinas,Shea,M,163125.0,166458.33,2016
482,KC,Salloi,Daniel,F,51500.0,51500.0,2016
483,DC,Sam,Lloyd,M-F,230000.0,240000.0,2016
484,RSL,Sandoval,Devon,F,67500.0,67500.0,2016
485,PHI,Sapong,CJ,F,225000.0,225000.0,2016
486,CLB,Saravia,Rodrigo,M,51504.0,51504.0,2016
487,SJ,Sarkodie,Kofi,D,62500.0,62500.0,2016
488,DC,Sarvas,Marcelo,M,360000.0,425000.0,2016
489,RSL,Saucedo,Sebastian,M,62500.0,73000.0,2016
490,NYCFC,Saunders,Josh,GK,150000.0,150000.0,2016
491,CLB,Sauro,Gaston,D,585000.0,601312.5,2016
492,RSL,Schuler,Chris,D,62499.96,67499.96,2016
493,SEA,Scott,Zach,D,62500.0,62500.0,2016
494,VAN,Seiler,Cole,D,51500.0,51500.0,2016
495,DAL,Seitz,Chris,GK,136000.0,136000.0,2016
496,COL,Serna,Dillon,M,66000.0,79000.0,2016
497,ORL,Shea,Brek,M-D,550000.0,595000.0,2016
498,NYCFC,Shelton,Khiry,F,77000.0,94500.0,2016
499,SJ,Sherrod,Mark,F,63000.0,63000.0,2016
500,MTL,Shipp,Harrison,M,104500.0,129500.0,2016
501,NE,Shuttleworth,Robert,GK,137500.0,154375.0,2016
502,SJ,Silva,Matheus,M,52500.0,52500.0,2016
503,TOR,Simonin,Clement,D,63000.0,63000.0,2016
504,KC,Sinovic,Seth,D,105000.0,112666.67,2016
505,COL,Sjoberg,Axel,D,66000.0,81000.0,2016
506,NE,Smith,Donnie,M,63000.0,63000.0,2016
507,VAN,Smith,Jordan,D,115000.0,122743.0,2016
508,CHI,Solignac,Luis,F,85000.0,85000.0,2016
509,LA,Sorto,Oscar,D,63000.0,64875.0,2016
510,COL,St. Ledger,Sean,D,191875.0,194375.0,2016
511,ORL,Stajduhar,Mason,GK,51500.0,51500.0,2016
512,CLB,Steffen,Zack,GK,100008.0,100008.0,2016
513,HOU,Steinberger,Zach,M,63000.0,79250.0,2016
514,CHI,Stephens,Michael,M,105000.0,115000.0,2016
515,LA,Steres,Daniel,D,62500.0,65086.04,2016
516,RSL,Stertzer,John,M,66000.0,75166.67,2016
517,SJ,Stewart,Jordan,M-D,100000.0,100000.0,2016
518,SEA,Sturgis,Nathan,M,62508.0,62508.0,2016
519,CLB,Stuver,Brad,GK,63000.0,63000.0,2016
520,RSL,Sunday,Stephen,M,220000.0,233000.0,2016
521,CLB,Swanson,Ben,M,70000.0,90416.67,2016
522,ATL,Tambakis,Alexander,GK,63000.0,63000.0,2016
523,SJ,Tarbell,Andrew,GK,70000.0,84000.0,2016
524,POR,Taylor,Jermaine,D,150000.0,150000.0,2016
525,POR,Taylor,Steven,D,300000.0,319583.33,2016
526,NYCFC,Taylor,Tony,F,82500.0,91875.0,2016
527,CLB,Tchani,Tony,M,250000.0,283333.33,2016
528,VAN,Techera,Cristian,M,320000.0,345000.0,2016
529,VAN,Teibert,Russell,M,115000.0,182500.0,2016
530,CHI,Thiam,Khaly,M,144000.0,149000.0,2016
531,POR,Thoma,Andy,D,62500.0,64000.0,2016
532,SJ,Thompson,Tommy,M,150000.0,155000.0,2016
533,NE,Tierney,Chris,D-M,125000.0,133333.33,2016
534,MTL,Toia,Donny,D,67500.0,67500.0,2016
535,VAN,Tornaghi,Paolo,GK,62500.0,62500.0,2016
536,HOU,Torres,Erick,F,575000.0,590000.0,2016
537,SEA,Torres,Roman,D,416000.0,491812.5,2016
538,CLB,Trapp,Wil,M,151250.0,178250.0,2016
539,PHI,Tribbett,Ken,D,51500.0,51500.0,2016
540,PHI,Trusty,Auston,D,51500.04,80600.04,2016
541,NE,Turner,Matt,GK,51500.04,51500.04,2016
542,ORL,Turner,Tyler,D,63000.0,63000.0,2016
543,DAL,Ulloa,Victor,M,130000.0,132500.0,2016
544,DAL,Urruti,Maximiliano,F,250000.0,250000.0,2016
545,SEA,Valdez,Nelson,F,1200000.0,1455000.0,2016
546,POR,Valentin,Zarek,D,90000.0,90000.0,2016
547,POR,Valeri,Diego,M,225000.0,605000.0,2016
548,LA,Van Damme,Jelle,D,425000.0,468750.0,2016
549,RSL,Velazco,Ricardo,F,62508.0,62508.0,2016
550,MTL,Venegas,Johan,M,200000.0,212500.0,2016
551,NYRB,Veron,Gonzalo,M-F,500000.0,500000.0,2016
552,NYCFC,Villa,David,F,5610000.0,5610000.0,2016
553,ATL,Villalba,Hector,F,62508.0,170258.0,2016
554,LA,Villarreal,Jose,F,90000.0,90000.0,2016
555,CHI,Vincent,Brandon,D,70000.0,91875.0,2016
556,DC,Vincent,Rob,M-F,62508.0,62508.0,2016
557,CLB,Wahl,Tyson,D,115000.0,115000.0,2016
558,HOU,Warner,Collen,M,146933.85,174433.85,2016
559,PHI,Washington,Taylor,D,51500.0,51500.0,2016
560,VAN,Waston,Kendall,D,300000.0,318125.0,2016
561,NE,Watson,Je-Vaughn,D-M,110004.0,115670.67,2016
562,COL,Watts,Jared,D-M,68000.0,68000.0,2016
563,RSL,Welshman,Emery,F,62500.0,62500.0,2016
564,HOU,Wenger,Andrew,M,190000.0,190000.0,2016
565,NYCFC,White,Ethan,D,62500.0,62500.0,2016
566,TOR,Williams,Josh,D,131250.0,131250.0,2016
567,COL,Williams,Mekeil,D,85000.0,90000.0,2016
568,MTL,Williams,Romario,F,75000.0,97000.0,2016
569,HOU,Williams,Sheanon,D,162500.0,171500.0,2016
570,HOU,Willis,Joe,GK,94500.0,94500.0,2016
571,RSL,Wingert,Chris,D,235000.0,235000.0,2016
572,SJ,Wondolowski,Chris,F,650000.0,700000.0,2016
573,NE,Woodberry,London,D,63000.0,63000.0,2016
574,DC,Worra,Travis,GK,53472.0,53472.0,2016
575,NYRB,Wright-Phillips,Bradley,F,650000.0,715000.0,2016
576,NYRB,Wright-Phillips,Shaun,M,100000.0,125500.0,2016
577,SJ,Wynne,Marvell,D,213750.0,224375.0,2016
578,PHI,Yaro,Joshua,D,130000.0,194000.0,2016
579,LA,Zardes,Gyasi,F,472500.0,472500.0,2016
580,TOR,Zavaleta,Eriq,D,93500.0,124100.0,2016
581,POR,Zemanski,Ben,M,85000.0,89000.0,2016
582,DAL,Zimmerman,Walker,D,174000.0,174000.0,2016
583,NYRB,Zizzo,Sal,M,105000.0,105000.0,2016
584,NYRB,Zubar,Ronald,D,240000.0,320000.0,2016
585,KC,Zusi,Graham,M,700000.0,732102.27,2016
