,Club,Last Name,First Name,Pos,Base Salary,Guaranteed Compensation,Year
455,NE,Sene,Saer,F,138000.0,148843.79,2012
456,DC,Shanosky,Conor,D,70000.0,84218.83,2012
457,POOL,Sharpe,Chris,GK,44100.0,44100.0,2012
458,DAL,Shea,Brek,M-D,310000.0,354000.0,2012
459,NE,Shuttleworth,Robert,GK,44100.0,44100.0,2012
460,TOR,Silva,Luis,M,44000.0,79000.0,2012
461,NE,Simms,Clyde,M,75000.0,78333.33,2012
462,KC,Sinovic,Seth,M-D,60000.0,66750.0,2012
463,COL,Smith,Jamie,M,148992.0,158992.0,2012
464,CHV,Smith,Ryan,M-F,160000.0,205666.67,2012
465,POR,Smith,Steven,D,108000.0,120500.0,2012
466,NE,Soares,AJ,D,76450.0,116450.0,2012
467,SEA,Sodade,Babayele,F,33756.0,33756.0,2012
468,NY,Solli,Jan Gunnar,M,185000.0,185000.0,2012
469,POR,Songo'o,Franck,M,70000.0,70000.0,2012
470,HOU,Soto,Josue,M,33750.0,38750.0,2012
471,PHI,Soumare,Bakary,D,240000.0,280000.0,2012
472,POOL,Spangler,Steve,GK,33750.0,33750.0,2012
473,CLB,Speas,Ben,F,58000.0,58000.0,2012
474,RSL,Steele,Jonny,M,44000.0,47562.5,2012
475,LA,Stephens,Michael,M,72050.0,93300.0,2012
476,SJ,Stephenson,Khari,M,190000.0,203333.33,2012
477,SEA,Steres,Daniel,D,33750.0,33750.0,2012
478,TOR,Stinson,Matthew,M,44000.0,44000.0,2012
479,HOU,Sturgis,Nathan,D-M,89250.0,93500.0,2012
480,MTL,Sutton,Greg,GK,65000.0,65000.0,2012
481,VAN,Sylvestre,Brian,GK,33750.0,33750.0,2012
482,NY,Tainio,Teemu,M,200000.0,205000.0,2012
483,DC,Tan,Long,F,44000.0,44000.0,2012
484,POR,Taylor,Christopher,D,33750.0,33750.0,2012
485,HOU,Taylor,Jermaine,D,60375.0,65375.0,2012
486,CLB,Tchani,Tony,M,105000.0,209000.0,2012
487,VAN,Teibert,Russell,M,55000.0,60600.0,2012
488,SEA,Tetteh,Michael,M,66000.0,83663.06,2012
489,COL,Thomas,Hendry,M,187800.0,197800.0,2012
490,KC,Thomas,Michael,M,55000.0,57963.21,2012
491,MTL,Thomas,Shavar,D,80000.0,94666.67,2012
492,CHI,Thompson,Wells,M,87188.0,95313.0,2012
493,VAN,Thorrington,John,M,170000.0,170000.0,2012
494,NE,Tierney,Chris,D-M,73125.0,74791.67,2012
495,SEA,Tiffert,Christian,M,600000.0,625000.0,2012
496,NE,Toja,Juan,M-F,180000.0,200000.0,2012
497,DAL,Top,Jonathan,F,44100.0,44100.0,2012
498,CHI,Tornaghi,Paolo,GK,33750.0,33750.0,2012
499,PHI,Torres,Roger,M,116160.0,119285.0,2012
500,CHV,Townsend,Casey,F,44000.0,79000.0,2012
501,SJ,Tracy,Marcus,F,44000.04,44000.04,2012
502,MTL,Ubiparipovic,Sinisa,M,55000.0,55000.0,2012
503,VAN,Ulisses,Tiago,M,90000.0,103852.5,2012
504,DAL,Ulloa,Victor,M,44000.0,46500.0,2012
505,CHV,Vagenas,Peter,M,70000.0,85000.0,2012
506,PHI,Valdes,Carlos,D,268000.0,268000.0,2012
507,CHV,Valencia,John,D,50000.0,50000.0,2012
508,POR,Valencia,Jose Adolfo,F,44000.0,44000.0,2012
509,MTL,Valentin,Zarek,D,90000.0,142000.0,2012
510,CLB,Vargas,Olman,F,170000.0,175000.0,2012
511,RSL,Viana,David Junior,M,44000.04,47450.04,2012
512,CHI,Videira,Michael,M,44100.0,44725.0,2012
513,LA,Vilhelmsson,Christian,F,168000.0,190650.0,2012
514,CHV,Villafana,Jorge,F,66000.0,67666.67,2012
515,DAL,Villar,Ricardo,M,80004.0,80004.0,2012
516,LA,Villareal,Joseph,M,33750.0,35625.0,2012
517,CLB,Vukovich,Nemanja,D,108000.0,125500.0,2012
518,NY,Vuolo,Jeremy,GK,44000.0,44000.0,2012
519,COL,Wahl,Tyson,D,65000.0,86086.67,2012
520,LA,Walker,Kenney,M,33750.0,33750.0,2012
521,COL,Wallace,Anthony,D-M,63394.0,63394.0,2012
522,POR,Wallace,Rodney,M-D,110000.0,159000.0,2012
523,CHI,Walls,Tony,M,33750.0,33750.0,2012
524,SJ,Ward,Tim,D,65000.0,65000.0,2012
525,MTL,Warner,Collen,M-F,46725.0,60475.0,2012
526,DAL,Warshaw,Bobby,D,46200.0,57450.0,2012
527,KC,Warzycha,Konrad,M,33750.0,33750.0,2012
528,VAN,Watson,Matt,M,65000.0,68501.98,2012
529,HOU,Watson,Je-Vaughn,M,95000.0,111875.0,2012
530,RSL,Watson-Siriboe,Kwame,D,48400.0,48400.0,2012
531,HOU,Weaver,Cam,F,98175.0,106425.0,2012
532,SEA,Weber,Andrew,GK,51996.0,58445.93,2012
533,MTL,Wenger,Andrew,D/F,100000.0,202000.0,2012
534,DC,White,Ethan,D,70000.0,86000.0,2012
535,,White,Jeremiah,M,44004.0,44004.0,2012
536,SEA,White,O'Brian,F,110000.0,110000.0,2012
537,TOR,Wiedeman,Andrew,F,80000.0,123000.0,2012
538,TOR,Williams,Dicoy,D,52500.0,52500.0,2012
539,CLB,Williams,Josh,D,44100.0,44100.0,2012
540,PHI,Williams,Sheanon,F,85000.0,90500.0,2012
541,DC,Willis,Joe,GK,44100.0,44100.0,2012
542,RSL,Wingert,Chris,D,145000.0,145000.0,2012
543,PHI,Witkowski,Krystian,F,44000.04,44000.04,2012
544,DC,Wolff,Josh,F,80004.0,80004.0,2012
545,SJ,Wondolowski,Chris,M,300000.0,300000.0,2012
546,DC,Woolard,Daniel,D,56250.0,56250.0,2012
547,COL,Wynne,Marvell,D,250000.0,326666.67,2012
548,VAN,Young-Pyo,Lee,D,140000.0,174200.0,2012
549,SEA,Zakuani,Steve,F,110000.0,208000.0,2012
550,COL,Zapata,Luis,D,65460.0,69043.33,2012
551,SJ,Zayner,Jed,D,60000.0,61666.67,2012
552,CHV,Zemanski,Ben,M,57690.0,60190.0,2012
553,POR,Zizzo,Sal,F,73125.0,81414.06,2012
554,KC,Zusi,Graham,F-M,105000.0,138812.5,2012
